unique_identifier,timestamp,price
ETH-AUD,1557151544674355,18897
ETH-AUD,1557151544674356,18897
ETH-AUD,1557151544860370,18361
LTC-AUD,1557151545127356,7596
LTC-AUD,1557151545127357,7596
ETH-AUD,1557151545182356,18361
ETH-AUD,1557151545182356,18361
LTC-AUD,1557151545214357,7593
ETH-AUD,1557151545363360,18351
ETH-AUD,1557151545474358,18351
ETH-AUD,1557151545474359,18351
ETH-AUD,1557151545474360,18351
BTC-AUD,1557151545567362,555864
LTC-AUD,1557151545567375,7580
BTC-AUD,1557151545626359,555338
BTC-AUD,1557151545685358,555864
LTC-AUD,1557151545686359,7580
LTC-AUD,1557151545686359,7580
BTC-AUD,1557151545865367,555293
LTC-AUD,1557151545865372,7729
BTC-AUD,1557151545995359,555293
BTC-AUD,1557151752015175,552266
ZEC-AUD,1557151752015181,6487
ZEC-AUD,1557151752187190,6745
ZEC-AUD,1557151752470172,6745
BTC-AUD,1557151752733179,559577
ETH-AUD,1557151752828175,18521
ETH-AUD,1557151753701197,18537
ETH-AUD,1557151754007178,18537
ETH-AUD,1557151754007179,18537
BTC-AUD,1557151754057179,559577
BTC-AUD,1557151754703194,559481
ETH-AUD,1557151754795186,18541
BTC-AUD,1557151754795181,559481
ETH-AUD,1557151754795187,18541
BTC-AUD,1557151755267184,559481
ZEC-AUD,1557151755537195,6471
ETH-AUD,1557151755537196,18190
ZEC-AUD,1557151755679185,6471
ETH-AUD,1557151755822187,18190
ETH-AUD,1557151755822188,18190
ETH-AUD,1557151755950187,18190
ETH-AUD,1557151755950188,18190
BTC-AUD,1557151756207196,558908
ETH-AUD,1557151756316188,18190
BTC-AUD,1557151756328188,558908
BTC-AUD,1557151756328188,558908
LTC-AUD,1557151756538194,7483
LTC-AUD,1557151756538202,7501
LTC-AUD,1557151756708195,7754
ETH-AUD,1557151756708209,18541
ZEC-AUD,1557151756760193,6508
ZEC-AUD,1557151756760194,6508
ETH-AUD,1557151756938190,18541
ETH-AUD,1557151756938190,18541
LTC-AUD,1557151756953190,7483
LTC-AUD,1557151756953190,7483
LTC-AUD,1557151756954190,7501
LTC-AUD,1557151756954191,7501
LTC-AUD,1557151756954192,7501
LTC-AUD,1557151756954192,7754
ZEC-AUD,1557151757040197,6471
ZEC-AUD,1557151757197191,6471
ZEC-AUD,1557151757197191,6471
LTC-AUD,1557151546068365,7587
ZEC-AUD,1557151546068378,6710
LTC-AUD,1557151546130359,7729
ZEC-AUD,1557151546251360,6710
ZEC-AUD,1557151546251360,6710
LTC-AUD,1557151546366370,7708
ZEC-AUD,1557151546366379,6877
BTC-AUD,1557151546569378,554743
LTC-AUD,1557151546683363,7587
LTC-AUD,1557151546753362,7708
LTC-AUD,1557151546753362,7708
ZEC-AUD,1557151546836362,6877
ZEC-AUD,1557151546836362,6877
BTC-AUD,1557151546864362,554743
BTC-AUD,1557151546869363,556392
ZEC-AUD,1557151546869381,6850
BTC-AUD,1557151546896364,555293
BTC-AUD,1557151546961364,555293
BTC-AUD,1557151547005363,556392
BTC-AUD,1557151547005364,556392
ZEC-AUD,1557151547026363,6850
ZEC-AUD,1557151547210365,6850
ETH-AUD,1557151547372380,18319
ETH-AUD,1557151547444364,18319
LTC-AUD,1557151547573367,7597
BTC-AUD,1557151547573370,554168
LTC-AUD,1557151547573375,7577
BTC-AUD,1557151547645365,554168
BTC-AUD,1557151547645365,554168
ZEC-AUD,1557151547644367,6850
LTC-AUD,1557151547650365,7597
LTC-AUD,1557151547650365,7597
LTC-AUD,1557151547650365,7577
BTC-AUD,1557151548198374,555864
BTC-AUD,1557151548198375,555864
ZEC-AUD,1557151548362369,6850
ZEC-AUD,1557151548644370,6850
ETH-AUD,1557151548875390,18338
ETH-AUD,1557151549006371,18338
ETH-AUD,1557151549006371,18338
LTC-AUD,1557151549079373,7587
LTC-AUD,1557151549234371,7587
ZEC-AUD,1557151549376387,6880
LTC-AUD,1557151308246429,7875
LTC-AUD,1557151308369419,7875
LTC-AUD,1557151308369419,7875
ETH-AUD,1557151308540432,18787
ZEC-AUD,1557151308747424,7021
ETH-AUD,1557151308747425,18675
ETH-AUD,1557151308747429,18679
LTC-AUD,1557151308747435,7865
LTC-AUD,1557151308747439,7866
ETH-AUD,1557151308774421,18787
ZEC-AUD,1557151308829421,7021
ZEC-AUD,1557151308829422,7021
ZEC-AUD,1557151308829423,7021
ETH-AUD,1557151308854421,18675
ETH-AUD,1557151308854421,18679
LTC-AUD,1557151308889421,7865
LTC-AUD,1557151308889421,7866
LTC-AUD,1557151308909423,7866
ZEC-AUD,1557151309042425,6853
ZEC-AUD,1557151309155422,6853
BTC-AUD,1557151309248424,548945
BTC-AUD,1557151309248428,548936
BTC-AUD,1557151309248436,548955
LTC-AUD,1557151309248441,7870
BTC-AUD,1557151309330423,548945
BTC-AUD,1557151309330423,548945
BTC-AUD,1557151309330423,548936
BTC-AUD,1557151309330423,548936
BTC-AUD,1557151309330423,548955
LTC-AUD,1557151309343424,7866
LTC-AUD,1557151309344423,7870
LTC-AUD,1557151309344423,7870
LTC-AUD,1557151309344425,7865
ZEC-AUD,1557151309545435,6829
ETH-AUD,1557151309545440,18791
ZEC-AUD,1557151309752428,7028
ETH-AUD,1557151309808425,18791
ETH-AUD,1557151309808426,18791
ETH-AUD,1557151309808427,18791
ETH-AUD,1557151309808428,18791
ZEC-AUD,1557151309833427,6829
LTC-AUD,1557151309840426,7865
ZEC-AUD,1557151309947426,7028
ETH-AUD,1557151278552303,18842
BTC-AUD,1557151278577302,546803
BTC-AUD,1557151279307313,546814
ETH-AUD,1557151279307316,18879
BTC-AUD,1557151279395304,546814
ETH-AUD,1557151279393304,18879
BTC-AUD,1557151279758310,547354
LTC-AUD,1557151279809320,7965
BTC-AUD,1557151279833307,547354
LTC-AUD,1557151279942310,7898
LTC-AUD,1557151279942310,7965
LTC-AUD,1557151279942311,7898
LTC-AUD,1557151279942311,7965
LTC-AUD,1557151279942312,7965
ZEC-AUD,1557151280092318,7063
ETH-AUD,1557151280092327,18610
ZEC-AUD,1557151280146309,7063
ZEC-AUD,1557151280146309,7063
ETH-AUD,1557151280154307,18610
ETH-AUD,1557151280596329,18613
BTC-AUD,1557151280812319,547340
ETH-AUD,1557151281018311,18613
ETH-AUD,1557151281018311,18613
BTC-AUD,1557151281097328,547351
BTC-AUD,1557151281231312,547351
BTC-AUD,1557151281231313,547351
ZEC-AUD,1557151281317327,6909
ETH-AUD,1557151281419314,18610
ZEC-AUD,1557151281421312,6909
ZEC-AUD,1557151281421313,6909
ETH-AUD,1557151281471314,18610
LTC-AUD,1557151281598327,7944
LTC-AUD,1557151281672313,7944
LTC-AUD,1557151281672313,7944
ZEC-AUD,1557151281822321,6909
LTC-AUD,1557151281822328,7983
LTC-AUD,1557151281944314,7983
LTC-AUD,1557151281944314,7983
ZEC-AUD,1557151281974315,6909
ZEC-AUD,1557151281974315,6909
LTC-AUD,1557151282100329,7934
ZEC-AUD,1557151282100330,7030
LTC-AUD,1557151282210316,7934
ZEC-AUD,1557151549376391,6855
ZEC-AUD,1557151549547373,6880
ZEC-AUD,1557151549547373,6855
ZEC-AUD,1557151549547373,6855
BTC-AUD,1557151549579374,552520
ETH-AUD,1557151549579377,18815
ETH-AUD,1557151549579393,18790
ETH-AUD,1557151549782374,18815
ETH-AUD,1557151549782374,18790
ETH-AUD,1557151549782375,18790
ETH-AUD,1557151549782374,18790
BTC-AUD,1557151549785374,552520
BTC-AUD,1557151549785375,552520
BTC-AUD,1557151549785376,552520
LTC-AUD,1557151549883384,7745
ZEC-AUD,1557151549794375,6850
LTC-AUD,1557151550067375,7745
BTC-AUD,1557151550080384,551967
ETH-AUD,1557151550229377,18815
BTC-AUD,1557151550245375,551967
LTC-AUD,1557151550384378,7740
ETH-AUD,1557151550384388,18335
BTC-AUD,1557151550447378,555893
LTC-AUD,1557151550474376,7740
LTC-AUD,1557151550474377,7740
LTC-AUD,1557151550474378,7740
ETH-AUD,1557151550500376,18335
ETH-AUD,1557151550500377,18335
LTC-AUD,1557151550581383,7610
ZEC-AUD,1557151550691379,6777
ETH-AUD,1557151550704378,18815
LTC-AUD,1557151550706377,7610
LTC-AUD,1557151550706378,7610
ZEC-AUD,1557151550885393,6880
LTC-AUD,1557151551017380,7610
LTC-AUD,1557151551083389,7595
ZEC-AUD,1557151551331380,6880
ZEC-AUD,1557151551331381,6880
ZEC-AUD,1557151551331382,6880
ZEC-AUD,1557151551331383,6880
LTC-AUD,1557151551368380,7595
BTC-AUD,1557151551390381,556934
LTC-AUD,1557151551538383,7729
LTC-AUD,1557151757545202,7484
ETH-AUD,1557151757545208,18097
ZEC-AUD,1557151757545211,6474
ETH-AUD,1557151757545212,18084
ZEC-AUD,1557151757715196,6719
ETH-AUD,1557151757715213,18490
ETH-AUD,1557151757763195,18097
ETH-AUD,1557151757763195,18084
LTC-AUD,1557151757765195,7484
ZEC-AUD,1557151757801193,6474
ETH-AUD,1557151757855193,18490
ETH-AUD,1557151757855193,18490
ZEC-AUD,1557151757863193,6719
ZEC-AUD,1557151757863193,6719
ZEC-AUD,1557151758050197,6463
ZEC-AUD,1557151758140194,6463
ZEC-AUD,1557151758140194,6463
BTC-AUD,1557151758219204,559475
BTC-AUD,1557151758519196,559475
BTC-AUD,1557151758519196,559475
LTC-AUD,1557151758554214,7496
LTC-AUD,1557151758728198,7496
LTC-AUD,1557151758728198,7496
ZEC-AUD,1557151759023201,6745
LTC-AUD,1557151759055204,7482
ETH-AUD,1557151759055210,18074
ETH-AUD,1557151759055218,18079
BTC-AUD,1557151759222208,559462
ETH-AUD,1557151759245201,18074
ETH-AUD,1557151759245201,18079
LTC-AUD,1557151759253199,7482
BTC-AUD,1557151759326199,559462
BTC-AUD,1557151759326199,559462
ETH-AUD,1557151759557208,18105
ETH-AUD,1557151759725205,18522
ETH-AUD,1557151759895201,18105
ETH-AUD,1557151759895202,18105
ETH-AUD,1557151759895203,18105
ETH-AUD,1557151759896201,18522
ETH-AUD,1557151760038204,18522
BTC-AUD,1557151760032204,559481
ETH-AUD,1557151760070214,18084
ETH-AUD,1557151760162202,18084
ETH-AUD,1557151551584397,18845
LTC-AUD,1557151551584399,7603
BTC-AUD,1557151551607381,556934
BTC-AUD,1557151551607382,556934
BTC-AUD,1557151551607383,556934
LTC-AUD,1557151551917388,7764
LTC-AUD,1557151551985382,7603
LTC-AUD,1557151551985382,7603
ETH-AUD,1557151551996382,18845
ETH-AUD,1557151551996382,18845
ZEC-AUD,1557151551996387,6880
LTC-AUD,1557151552010383,7729
LTC-AUD,1557151552010384,7730
BTC-AUD,1557151552003384,556422
BTC-AUD,1557151552003385,556422
ZEC-AUD,1557151552007383,6880
LTC-AUD,1557151552112383,7764
ZEC-AUD,1557151552599400,6722
ZEC-AUD,1557151552927386,6722
ZEC-AUD,1557151552927387,6722
BTC-AUD,1557151553103390,557142
ETH-AUD,1557151553101395,18821
ETH-AUD,1557151553265387,18821
ETH-AUD,1557151553265387,18821
BTC-AUD,1557151553429393,556953
BTC-AUD,1557151553429401,556958
BTC-AUD,1557151553603402,555292
BTC-AUD,1557151553656389,556953
BTC-AUD,1557151553656389,556958
BTC-AUD,1557151553656389,556958
BTC-AUD,1557151553742389,555292
BTC-AUD,1557151553742389,555292
BTC-AUD,1557151553931395,557494
LTC-AUD,1557151554113401,7613
ZEC-AUD,1557151554113410,6727
BTC-AUD,1557151554134392,556953
BTC-AUD,1557151554134393,557142
BTC-AUD,1557151554134393,557494
BTC-AUD,1557151554134394,557142
BTC-AUD,1557151554134394,557494
BTC-AUD,1557151554134395,557494
LTC-AUD,1557151554418392,7613
LTC-AUD,1557151554418392,7613
LTC-AUD,1557151760225220,7758
ETH-AUD,1557151760297204,18522
LTC-AUD,1557151760321203,7758
LTC-AUD,1557151760321203,7758
LTC-AUD,1557151760573210,7490
ZEC-AUD,1557151760727215,6744
LTC-AUD,1557151760967205,7490
LTC-AUD,1557151760967206,7490
LTC-AUD,1557151760967207,7490
LTC-AUD,1557151761122208,7479
BTC-AUD,1557151761122211,555588
ZEC-AUD,1557151761122221,6485
ZEC-AUD,1557151761225206,6744
ZEC-AUD,1557151761225206,6744
LTC-AUD,1557151761248213,7748
LTC-AUD,1557151761577208,7748
LTC-AUD,1557151761577208,7748
BTC-AUD,1557151761623213,555576
ZEC-AUD,1557151761756216,6739
ZEC-AUD,1557151761889209,6739
ZEC-AUD,1557151761889210,6739
ZEC-AUD,1557151761889209,6739
LTC-AUD,1557151762282221,7745
LTC-AUD,1557151762433214,7745
LTC-AUD,1557151762433215,7745
LTC-AUD,1557151762433214,7745
BTC-AUD,1557151762641221,555579
BTC-AUD,1557151763143215,556144
ZEC-AUD,1557151763162216,6745
ZEC-AUD,1557151763162217,6745
ETH-AUD,1557151763307223,18555
ETH-AUD,1557151763458215,18555
ETH-AUD,1557151763458216,18555
ETH-AUD,1557151763458217,18555
LTC-AUD,1557151763499217,7754
LTC-AUD,1557151763810223,7746
ZEC-AUD,1557151763810228,6760
ZEC-AUD,1557151763919217,6760
ZEC-AUD,1557151763919217,6760
LTC-AUD,1557151763948217,7746
LTC-AUD,1557151763948217,7746
BTC-AUD,1557151764311220,563385
ZEC-AUD,1557151764311222,6752
ZEC-AUD,1557151554418392,6727
ETH-AUD,1557151554434396,18342
ETH-AUD,1557151554545392,18342
ETH-AUD,1557151554545393,18342
ETH-AUD,1557151554545394,18342
ZEC-AUD,1557151554616396,6721
ZEC-AUD,1557151554747393,6721
ZEC-AUD,1557151554747393,6721
ZEC-AUD,1557151554747398,6770
ZEC-AUD,1557151554795394,6770
LTC-AUD,1557151555035396,7745
LTC-AUD,1557151555048395,7745
BTC-AUD,1557151555118396,555281
BTC-AUD,1557151555174395,555281
BTC-AUD,1557151555174396,555281
ETH-AUD,1557151555440400,18323
ETH-AUD,1557151555554396,18323
ETH-AUD,1557151555554396,18323
ZEC-AUD,1557151555620404,6736
ZEC-AUD,1557151556091398,6736
ZEC-AUD,1557151556091399,6736
ZEC-AUD,1557151556091400,6736
ZEC-AUD,1557151556091401,6736
BTC-AUD,1557151556121400,554173
LTC-AUD,1557151556121405,7624
LTC-AUD,1557151556250399,7624
BTC-AUD,1557151556252403,554173
BTC-AUD,1557151556252403,554173
BTC-AUD,1557151556625414,554727
BTC-AUD,1557151556743401,554727
BTC-AUD,1557151556743401,554727
LTC-AUD,1557151556945408,7771
ZEC-AUD,1557151556945409,6886
ZEC-AUD,1557151556945417,6881
LTC-AUD,1557151557016402,7771
LTC-AUD,1557151557016403,7771
LTC-AUD,1557151557016404,7771
LTC-AUD,1557151557016405,7771
ZEC-AUD,1557151557164403,6886
ZEC-AUD,1557151557164403,6886
ZEC-AUD,1557151557164403,6881
ZEC-AUD,1557151557164404,6881
LTC-AUD,1557151557446410,7781
LTC-AUD,1557151282210316,7934
ZEC-AUD,1557151282236316,7030
ZEC-AUD,1557151282236317,7030
ZEC-AUD,1557151282236318,7030
ZEC-AUD,1557151282236319,7030
BTC-AUD,1557151283330337,548440
BTC-AUD,1557151283401320,548440
BTC-AUD,1557151283401320,548440
LTC-AUD,1557151283425324,7911
LTC-AUD,1557151283425325,7911
ETH-AUD,1557151283606333,18664
ETH-AUD,1557151283714322,18664
ETH-AUD,1557151283714322,18664
ETH-AUD,1557151283831338,18744
ETH-AUD,1557151284176323,18744
LTC-AUD,1557151284334342,7972
ETH-AUD,1557151284334344,18730
LTC-AUD,1557151284566325,7972
LTC-AUD,1557151284566325,7972
ETH-AUD,1557151284572325,18730
ETH-AUD,1557151284572325,18730
ZEC-AUD,1557151284608344,7042
LTC-AUD,1557151284709327,7914
LTC-AUD,1557151284709328,7914
ZEC-AUD,1557151284732326,7042
ZEC-AUD,1557151284732326,7042
BTC-AUD,1557151285111336,547340
LTC-AUD,1557151285111345,7944
ZEC-AUD,1557151285111346,7057
BTC-AUD,1557151285178327,547340
BTC-AUD,1557151285178328,547340
ZEC-AUD,1557151285185327,7057
LTC-AUD,1557151285186327,7944
LTC-AUD,1557151285186327,7944
ETH-AUD,1557151285335336,18706
BTC-AUD,1557151285440329,547340
ETH-AUD,1557151285477329,18706
ETH-AUD,1557151285477330,18706
BTC-AUD,1557151285612330,547891
ZEC-AUD,1557151285836337,6892
BTC-AUD,1557151286020331,547891
ZEC-AUD,1557151286116331,6892
ZEC-AUD,1557151286116332,6892
LTC-AUD,1557151557568404,7781
LTC-AUD,1557151557568405,7781
LTC-AUD,1557151557568406,7781
LTC-AUD,1557151557568407,7781
ZEC-AUD,1557151557611405,6881
ETH-AUD,1557151558133415,18803
ETH-AUD,1557151558133427,18817
ZEC-AUD,1557151557948425,6879
LTC-AUD,1557151558253408,7624
ETH-AUD,1557151558413408,18803
ETH-AUD,1557151558413409,18803
ETH-AUD,1557151558413409,18817
ETH-AUD,1557151558413410,18817
ETH-AUD,1557151558413411,18817
ETH-AUD,1557151558413412,18817
ETH-AUD,1557151558413413,18817
ZEC-AUD,1557151558445408,6879
ZEC-AUD,1557151558445408,6879
LTC-AUD,1557151559134416,7613
LTC-AUD,1557151559228411,7613
LTC-AUD,1557151559228412,7613
BTC-AUD,1557158215870948,0
LTC-AUD,1557151559486414,7777
LTC-AUD,1557151559486422,7771
BTC-AUD,1557151559573412,0
LTC-AUD,1557151559600412,7777
LTC-AUD,1557151559600412,7777
LTC-AUD,1557151559600412,7771
LTC-AUD,1557151559600412,7771
ETH-AUD,1557151559994426,18358
ETH-AUD,1557151559994434,18356
ETH-AUD,1557151560350415,18358
ETH-AUD,1557151560350416,18358
ETH-AUD,1557151560351415,18356
ETH-AUD,1557151560351416,18356
BTC-AUD,1557151560637429,554180
BTC-AUD,1557151560911417,554180
LTC-AUD,1557151560885419,7764
LTC-AUD,1557151560988419,7764
BTC-AUD,1557151561001423,559160
BTC-AUD,1557151561001427,559163
ETH-AUD,1557151561138422,18865
ETH-AUD,1557151561138430,18854
LTC-AUD,1557151764311237,7740
LTC-AUD,1557151764368219,7740
LTC-AUD,1557151764368219,7740
BTC-AUD,1557151764390221,563385
BTC-AUD,1557151764390221,563385
ZEC-AUD,1557151764428219,6752
ZEC-AUD,1557151764428220,6752
ZEC-AUD,1557151764428221,6752
BTC-AUD,1557151764646233,556694
BTC-AUD,1557151764646237,556705
LTC-AUD,1557151764812223,7721
ZEC-AUD,1557151764812228,6783
BTC-AUD,1557151764812230,563935
LTC-AUD,1557151765099222,7721
LTC-AUD,1557151765099222,7721
BTC-AUD,1557151765119223,563935
BTC-AUD,1557151765119224,563935
BTC-AUD,1557151765119225,563935
ZEC-AUD,1557151765129222,6783
ZEC-AUD,1557151765149233,6458
ZEC-AUD,1557151765261222,6458
ZEC-AUD,1557151765261223,6458
ZEC-AUD,1557151765261224,6458
ZEC-AUD,1557151765261225,6458
ZEC-AUD,1557151765261226,6458
LTC-AUD,1557151765313241,7754
LTC-AUD,1557151765372223,7754
LTC-AUD,1557151765372223,7754
ETH-AUD,1557151765817228,18616
ETH-AUD,1557151766132226,18616
ETH-AUD,1557151766132226,18616
ZEC-AUD,1557151766153237,6453
ZEC-AUD,1557151766271226,6453
ZEC-AUD,1557151766271227,6453
ETH-AUD,1557151767339242,18584
ETH-AUD,1557151767433231,18584
ETH-AUD,1557151767758233,18584
BTC-AUD,1557151767840237,563956
BTC-AUD,1557151768035233,563956
LTC-AUD,1557151768165252,7420
ZEC-AUD,1557151768165253,6432
LTC-AUD,1557151768334234,7420
LTC-AUD,1557151768334234,7420
LTC-AUD,1557151768334236,7493
ZEC-AUD,1557151768342249,6800
ZEC-AUD,1557151768361235,6432
ZEC-AUD,1557151768361235,6432
ETH-AUD,1557151768378236,18584
ZEC-AUD,1557151768598235,6800
BTC-AUD,1557151768598237,563956
ZEC-AUD,1557151768844251,6769
BTC-AUD,1557151768956239,563956
BTC-AUD,1557151768956240,563956
ZEC-AUD,1557151768984237,6769
ZEC-AUD,1557151768984238,6769
ZEC-AUD,1557151768984239,6769
BTC-AUD,1557151769016239,564284
ZEC-AUD,1557151769167241,6447
LTC-AUD,1557151769167252,7420
LTC-AUD,1557151769269239,7493
ZEC-AUD,1557151769305238,6447
ZEC-AUD,1557151769305238,6447
LTC-AUD,1557151769311238,7420
ETH-AUD,1557151769346242,18624
LTC-AUD,1557151769346256,7719
ETH-AUD,1557151769434239,18624
ETH-AUD,1557151769434239,18624
LTC-AUD,1557151769439239,7719
LTC-AUD,1557151769439239,7719
BTC-AUD,1557151769483240,564284
ETH-AUD,1557151769667248,18018
ETH-AUD,1557151769667252,18033
ETH-AUD,1557151769799240,18018
ETH-AUD,1557151769799240,18018
ETH-AUD,1557151769799240,18033
BTC-AUD,1557151769848241,564508
BTC-AUD,1557151770046241,564508
BTC-AUD,1557151770046242,564508
BTC-AUD,1557151770046243,564508
BTC-AUD,1557151770046244,564508
ZEC-AUD,1557151770170257,6459
ETH-AUD,1557151770359246,18628
ETH-AUD,1557151770586243,18628
ETH-AUD,1557151770671256,17991
ETH-AUD,1557151770671264,17994
ETH-AUD,1557151770764244,17991
ZEC-AUD,1557151309947426,7028
ZEC-AUD,1557151310049429,6824
ETH-AUD,1557151310049434,18778
BTC-AUD,1557151310049439,546205
ETH-AUD,1557151310317427,18778
ETH-AUD,1557151310317427,18778
ZEC-AUD,1557151310377427,6824
ZEC-AUD,1557151310377427,6824
BTC-AUD,1557151310384428,546205
LTC-AUD,1557151310551442,7923
LTC-AUD,1557151310638428,7923
LTC-AUD,1557151310638428,7923
ZEC-AUD,1557151310765436,7007
ETH-AUD,1557151310765445,18716
ETH-AUD,1557151310858429,18716
ETH-AUD,1557151310858429,18716
ZEC-AUD,1557151310865429,7007
BTC-AUD,1557151310862430,548955
BTC-AUD,1557151311554437,545669
ZEC-AUD,1557151311554439,6854
BTC-AUD,1557151311554441,545681
ETH-AUD,1557151311554448,18760
ETH-AUD,1557151311670433,18760
ETH-AUD,1557151311670433,18760
BTC-AUD,1557151311708433,545669
BTC-AUD,1557151311708434,545669
BTC-AUD,1557151311708435,545669
BTC-AUD,1557151311708435,545681
BTC-AUD,1557151311708436,545681
ZEC-AUD,1557151311728434,6854
ETH-AUD,1557151311769437,18694
LTC-AUD,1557151311769439,7836
ZEC-AUD,1557151311769452,7029
LTC-AUD,1557151311960434,7836
LTC-AUD,1557151311960435,7836
LTC-AUD,1557151311960436,7836
ZEC-AUD,1557151311966434,7029
ZEC-AUD,1557151311966434,7029
ETH-AUD,1557151311973434,18694
ETH-AUD,1557151311973434,18694
BTC-AUD,1557151312008435,545681
ETH-AUD,1557151312055438,18726
ETH-AUD,1557151456032004,18307
BTC-AUD,1557151561209419,559160
BTC-AUD,1557151561209420,559160
BTC-AUD,1557151561209421,559160
BTC-AUD,1557151561209421,559163
BTC-AUD,1557151561209422,559163
BTC-AUD,1557151561209423,559163
ETH-AUD,1557151561281419,18865
ETH-AUD,1557151561281419,18854
LTC-AUD,1557151561634422,7768
BTC-AUD,1557151562017435,560295
ZEC-AUD,1557151562143425,6715
BTC-AUD,1557151562366423,560295
BTC-AUD,1557151562366423,560295
ZEC-AUD,1557151562360425,6715
ZEC-AUD,1557151562360425,6715
ZEC-AUD,1557151562646439,6720
ZEC-AUD,1557151562882425,6720
BTC-AUD,1557151563022431,561418
BTC-AUD,1557151563143428,561418
LTC-AUD,1557151563146444,7591
LTC-AUD,1557151563420427,7591
LTC-AUD,1557151563420427,7591
LTC-AUD,1557151563774431,7595
LTC-AUD,1557151563774432,7595
ZEC-AUD,1557151564152437,6741
ZEC-AUD,1557151564152445,6727
ZEC-AUD,1557151564483432,6741
ZEC-AUD,1557151564483432,6727
LTC-AUD,1557151564695434,7770
ETH-AUD,1557151565027442,18308
ETH-AUD,1557151565241437,18341
ETH-AUD,1557151565270435,18308
ETH-AUD,1557151565270436,18341
ETH-AUD,1557151565476436,18341
ZEC-AUD,1557151565529447,6858
LTC-AUD,1557151565529454,7759
ZEC-AUD,1557151565788437,6858
ZEC-AUD,1557151565788437,6858
LTC-AUD,1557151565813437,7759
LTC-AUD,1557151565813437,7759
ETH-AUD,1557151566032458,18342
ETH-AUD,1557151566149438,18342
BTC-AUD,1557151566194443,555806
ETH-AUD,1557151770764244,17994
ETH-AUD,1557151770764245,17994
BTC-AUD,1557151770869253,564494
BTC-AUD,1557151771024245,564494
BTC-AUD,1557151771024246,564494
BTC-AUD,1557151771024247,564494
LTC-AUD,1557151771172260,7424
LTC-AUD,1557151771223246,7424
LTC-AUD,1557151771223247,7424
LTC-AUD,1557151771223248,7424
ETH-AUD,1557151771400250,18115
ZEC-AUD,1557151771432249,6471
ETH-AUD,1557151771513253,18628
ZEC-AUD,1557151771752249,6471
ETH-AUD,1557151771756249,18115
ZEC-AUD,1557151771877267,6779
ETH-AUD,1557151771934250,18628
ZEC-AUD,1557151771940249,6779
ZEC-AUD,1557151771940249,6779
ETH-AUD,1557151771977250,18628
BTC-AUD,1557151772176263,558359
BTC-AUD,1557151772548251,558359
BTC-AUD,1557151772548251,558359
BTC-AUD,1557151772677261,558910
BTC-AUD,1557151772677265,558914
BTC-AUD,1557151772761252,558910
BTC-AUD,1557151772761252,558914
BTC-AUD,1557151772761252,558914
LTC-AUD,1557151772771256,7484
BTC-AUD,1557151773308255,558910
LTC-AUD,1557151773349256,7484
LTC-AUD,1557151773358255,7484
ZEC-AUD,1557151773521257,6783
